ID,Title,Description,Category,RegularPrice,SalePrice,URL,ImageURL
111,"Bracket Adaptor Suspension Coil Springs Diameter Ø 105 to Ø 182 mm Rig","Pneumatic Coil Spring Compressor Adaptor Bracket Spring Diameter Ø 105 to Ø 182 mm Up to 2.5 Ton Right-Hand Coil Spring Suit Govoni Spring Compressor GO325 GO327 Technical data Suit Govoni spring pneumatic compressor Bracket Ø 105 to Ø 182 mm (Medium) Up to 2.5 Ton Bracket for right-hand facing spring suspension coil springs - Suits: Renault: Megane, ClioCitroën: C3, C2Peugeot: 207, 307Mercedes: Classe B - C - EFiat: Multipla Bi-Power Other Bracket Sizes and Styles Available: Small Bracket Ø 78 to Ø 130 mm Up to 2.5 Ton (GO326)Large Bracket Ø 125 to Ø 205 mm Up to 2.5 Ton (GO328)Heavy Duty Vice clamping jaw fitting into absorber tube Ø 40-60 mm (GO332)Upper Stabilizer Brackets (GO329) to suit: BMW: rear shock absorbers Jeep Cherokee, Jeep Grand Cherokee front shock absorbers Japanese cars: Toyota, Honda, etc. Free shipping within Australia, All parcels will be sent via regular Australia Post. Express post available upon request, additional charges will apply. ** INTERNATIONAL SHIPPING is available on all our products. Just contact us for a shipping quote on your purchases. Phone: 02-6280 4334 or sales@responsiveengineering.com.au Specialist Tools Australia (Division Of Responsive Engineering Australia Pty Ltd) is an Australian company dedicated to finding innovative solutions to complex problems. We develop, manufacture and Import specialist products and diagnostic tools for the automotive industry and pride ourselves in providing you with a quality product that will get the job done the first time.","specialist tools",345.00,,https://www.specialisttools.com.au/products/bracket-adaptor-suspension-coil-springs-diameter-o-78-to-o-130-mm-right-hand-coil-suits-pneumatic-compressor-workstations,https://www.specialisttools.com.au/cdn/shop/products/G321079002-GO328Bracket125-205mm_f17cd704-ff81-4213-a1f5-7eb152f560f5.jpg?v=1623901010
112,"Bracket Adaptor Suspension Coil Springs Diameter Ø 78 to Ø 130 mm Righ","Pneumatic Coil Spring Compressor Adaptor Bracket Spring Diameter Ø 78 to Ø 130 mm Up to 2.5 Ton Right-Hand Coil Spring Suit Govoni Spring Compressor GO325 GO326 Technical data Suit Govoni spring pneumatic compressor Bracket Ø 78 to Ø 130 mm (small) Up to 2.5 Ton Bracket for right-hand facing spring suspension coil springs Other Bracket Sizes and Styles Available: Medium Bracket Ø 105 to Ø 182 mm Up to 2.5 Ton (GO327)Large Bracket Ø 125 to Ø 205 mm Up to 2.5 Ton (GO328)Heavy Duty Vice clamping jaw fitting into absorber tube Ø 40-60 mm (GO332)Upper Stabilizer Brackets (GO329) to suit: BMW: rear shock absorbers Jeep Cherokee, Jeep Grand Cherokee front shock absorbers Japanese cars: Toyota, Honda, etc. Free shipping within Australia, All parcels will be sent via regular Australia Post. Express post available upon request, additional charges will apply. ** INTERNATIONAL SHIPPING is available on all our products. Just contact us for a shipping quote on your purchases. Phone: 02-6280 4334 or sales@responsiveengineering.com.au Specialist Tools Australia (Division Of Responsive Engineering Australia Pty Ltd) is an Australian company dedicated to finding innovative solutions to complex problems. We develop, manufacture and Import specialist products and diagnostic tools for the automotive industry and pride ourselves in providing you with a quality product that will get the job done the first time.","specialist tools",345.00,,https://www.specialisttools.com.au/products/copy-of-bracket-adaptor-suspension-coil-springs-diameter-o-125-o-205-mm-right-hand-coil-suits-pneumatic-compressor-workstations,https://www.specialisttools.com.au/cdn/shop/products/G321079002-GO328Bracket125-205mm_6ac3334b-0e58-4703-bf95-dabab6ef10cc.jpg?v=1623901059
113,"Bracket Adaptor Suspension Coil Springs Diameter Ø 125 to Ø 205 mm Rig","Pneumatic Coil Spring Compressor Adaptor Bracket Spring Diameter Ø 125 to Ø 205 mm Up to 2.5 Ton Right-Hand Coil Spring Suit Govoni Spring Compressor GO325 GO328 Technical data Suit Govoni spring pneumatic compressor Bracket Ø 125- Ø 205 mm (Large) Up to 2.5 Ton Bracket for right-hand facing spring suspension coil springs Other Bracket Sizes and Styles Available: Small Bracket Ø 78 to Ø 130 mm Up to 2.5 Ton (GO326)Medium Bracket Ø 105 to Ø 182 mm Up to 2.5 Ton (GO327)Heavy Duty Vice clamping jaw fitting into absorber tube Ø 40-60 mm (GO332)Upper Bracket Stabilizers to suit: (GO329) BMW: rear shock absorbers Jeep Cherokee, Jeep Grand Cherokee front shock absorbers Japanese cars: Toyota, Honda, etc. Free shipping within Australia, All parcels will be sent via regular Australia Post. Express post available upon request, additional charges will apply. ** INTERNATIONAL SHIPPING is available on all our products. Just contact us for a shipping quote on your purchases. Phone: 02-6280 4334 or sales@responsiveengineering.com.au Specialist Tools Australia (Division Of Responsive Engineering Australia Pty Ltd) is an Australian company dedicated to finding innovative solutions to complex problems. We develop, manufacture and Import specialist products and diagnostic tools for the automotive industry and pride ourselves in providing you with a quality product that will get the job done the first time.","specialist tools",345.00,,https://www.specialisttools.com.au/products/pneumatic-coil-spring-compressor-adaptor-suit-govoni-spring-compressor,https://www.specialisttools.com.au/cdn/shop/products/G321079002-GO328Bracket125-205mm.jpg?v=1623901032
114,"GOVONI Injector Extractor Claw Suits Ford 2.0 TDCI Width: 19 mm Height","Govoni European Quality Seized Injector Removal Fork Suits Ford 2.0 TDCI Width: 19 mm Height: 98mm GO455 Technical data Fork width: 19 mm Fork Height: 98 mm Connection thread: M18 x 1.5 Application Ford 2.0 Ecoblue TDCI from 2016 (Ford Galaxy, S-max, Mondeo, Focus C-Max, Transit and Custom (from 2018), etc Free shipping within Australia, All parcels will be sent via regular Australia Post. Express post available upon request, additional charges will apply. ** INTERNATIONAL SHIPPING is available worldwide on all our products. Just contact us for a shipping quote on your purchases. Phone: 02-6280 4334 or sales@reonsiveengineering.com.au Specialist Tools Australia (Division Of Responsive Engineering Australia Pty Ltd). All products advertised are stocked in our Canberra warehouse – If you need more information, technical advice or assistance – we are here to help. We encourage customers to phone us prior to finalising your purchase to ensure you are purchasing the appropriate tools for your purpose Phone 0262804334","specialist tools",202.20,,https://www.specialisttools.com.au/products/govoni-injector-extractor-claw-suits-ford-2-0-tdci-width-19-mm-height-98mm,https://www.specialisttools.com.au/cdn/shop/products/go455_1.jpg?v=1623901113
115,"GOVONI Universal Glow Plug Tip Extraction Set: Breakage Rod + Tip Solu","Govoni Universal Glow Plug Tip Extraction Set: Breakage Rod + Tip Solution G0540 GLOW PLUGS EXTRACTION KITSet designed for M8x1, M9x1, M10x1 and M10X1.25 glow plugs when they break in close proximity of the hex, making impossible the extraction. The extraction occurs through the usage of a 1,5 kg slide hammerELECTRODE","specialist tools","3,665.00",,https://www.specialisttools.com.au/products/copy-of-universal-glow-plug-tip-extraction-set-deep-design-m8x1-m9x1-m10x1-m10x1-25,https://www.specialisttools.com.au/cdn/shop/products/GO540.jpg?v=1623901183
116,"Govoni Universal Glow Plug Tip Extraction Set Deep Design, M8x1-M9x1-M","Govoni Universal Glow Plug Tip Extraction Set Deep Design, M8x1-M9x1-M10x1-M10x1.25 G0452 When extracting glow plugs, the glow plug tip (glow tube) often breaks and remains stuck in the cylinder head. The broken glow plug tips can be easily extracted with the help of this article. The set of tools contains all of the tools needed to tap resilient threading into the end of the glow plug. Afterwards the glow plug tip will be extracted with the help of the extraction rod and a striking hammer. The drill will be guided precisely using the glow plug threading in the cylinder head. This will avoid any damage to the cylinder head. This set can be used with any current diesel motors using threading sizes: M8x1, M9x1, M10x1 and M10x1.25. Free shipping within Australia, All parcels will be sent via regular Australia Post. Express post available upon request, additional charges will apply. ** INTERNATIONAL SHIPPING is available worldwide on all our products. Just contact us for a shipping quote on your purchases. Phone: 02-6280 4334 or sales@reonsiveengineering.com.au Specialist Tools Australia (Division Of Responsive Engineering Australia Pty Ltd). All products advertised are stocked in our Canberra warehouse – If you need more information, technical advice or assistance – we are here to help. We encourage customers to phone us prior to finalising your purchase to ensure you are purchasing the appropriate tools for your purpose Phone 0262804334","specialist tools",995.00,,https://www.specialisttools.com.au/products/copy-of-universal-glow-plug-tip-extraction-set-master-m8x1-m9x1-m10x1-m10x1-25-double-pulling-system,https://www.specialisttools.com.au/cdn/shop/products/GO452.jpg?v=1623901172
117,"Universal Glow Plug Tip Extraction Set Master M8x1-M9x1-M10x1-M10x1.25","Govoni Universal Glow Plug Tip Extraction Set Master M8x1-M9x1-M10x1-M10x1.25 - Double Pulling System G0451 Set of tools for the extraction of the electrode terminal part of the glow plugs (M8, M9, M10) in the event of breakage or sticking inside the seat port, which is otherwise impossible to remove.The set includes a","specialist tools","1,042.00",,https://www.specialisttools.com.au/products/copy-of-glow-plug-complete-set-for-removing-broken-glow-plugs-govoni-1,https://www.specialisttools.com.au/cdn/shop/products/GO451_ab6dbf51-4ab7-4f52-b1d9-415b6fd5ea49.jpg?v=1623901221
118,"Govoni Bosch Petrol Injector Removal Slide Hammer","Govoni Petrol Injector Removal Slide Hammer (Bosch) GO532 Injectors: Removal of Bosch GDI petrol injectors without partial dismantling or damage The two-part tool design ensures a secure hold on the injector. The supplied slide hammer guarantees high tensile forces! Technical data Impact weight 1,4 kg Total length 250 mm Application Opel/GM SIDI Ecotec petrol direct injection engines from 2009Ford GTDI 1.0L to 3.7L EcoBoost Petrol Direct injection engines from 2006Injector: CM5G-9F593-FA OEM codes: Ford OEM 310-206, Opel/GM OEM J-37281-A Free shipping within Australia, All parcels will be sent via regular Australia Post. Express post available upon request, additional charges will apply. ** INTERNATIONAL SHIPPING is available worldwide on all our products. Just contact us for a shipping quote on your purchases. Phone: 02-6280 4334 or sales@reonsiveengineering.com.au Specialist Tools Australia (Division Of Responsive Engineering Australia Pty Ltd). All products advertised are stocked in our Canberra warehouse – If you need more information, technical advice or assistance – we are here to help. We encourage customers to phone us prior to finalising your purchase to ensure you are purchasing the appropriate tools for your purpose Phone 0262804334","specialist tools",223.00,,https://www.specialisttools.com.au/products/copy-of-diesel-injector-set-for-removing-piezoelectric-injectors-delphi-piezo-delphi-dfi-1-5-govoni,https://www.specialisttools.com.au/cdn/shop/products/GO532.jpg?v=1623901156
119,"Govoni 12 Ton Mechadraulic Hollow Cylinder Ram Set","Govoni Hollow Cylinder Hydraulic Ram With Strong Light Weight Aluminium Body   GO1015 Device to be used for removing injectors, hubs, bearings and for all the other applications where mechanical hydraulic lift is needed, such as mechanical parts that are very tight.  This versatile product has a non-slip handle and 4 b","specialist tools","1,213.00",,https://www.specialisttools.com.au/products/copy-of-hydraulic-ram-12-ton-8mm-stroke-with-5-threaded-adaptors-govoni,https://www.specialisttools.com.au/cdn/shop/products/GO1015.jpg?v=1622689490
120,"Indexing Pry Bar 2pc Set 8” &amp; 16” Warren &amp; Brown","WB-163051 The Warren andamp; Brown versatile adjustable claw indexing pry bar set comes with 2 handy 8” and 16” sized indexing pry bars, featuring a double lock mechanism which allows for easy angle selection with extra strength hold.The handles have been constructed using high quality CR-V and the heads using CR-MO. Adj","specialist tools",118.00,,https://www.specialisttools.com.au/products/copy-of-indexing-pry-bar-24-warren-brown,https://www.specialisttools.com.au/cdn/shop/products/163051-1.png?v=1622689507
121,"Indexing Pry Bar 24” Warren &amp; Brown","WB-163052 The Warren andamp; Brown versatile adjustable claw 24” indexing pry bar features a double lock mechanism which allows for easy angle selection with extra strength hold. The handles have been constructed using high quality CR-V and the heads using CR-MO. Adjustable claw indexing pry bars are one of the newest de","specialist tools",130.00,,https://www.specialisttools.com.au/products/copy-of-warren-brown-deflecting-beam-torque-wrench-3-4-drive-140-680nm,https://www.specialisttools.com.au/cdn/shop/products/163052.png?v=1622689502
